# state, county, place, combined rate (%)
KS,,Denton,8.5
KS,,Derby,8.5
KS,,Dexter,6.5
KS,,Dickinson,8.25
KS,,Dodge City,10.0
KS,,Doniphan,8.5
KS,,Dorrance,8.5
KS,,Douglass,8.5
KS,,Downs,8.5
KS,,Durham,7.5
KS,,Eastborough,7.5
KS,,Easton,8.5
KS,,Edgerton Crossing Woodstone Cid,9.975
KS,,Edna,9.75
KS,,Edwardsville,10.0
KS,,Effingham,9.5
KS,,El Dorado,9.5
KS,,Elbing,6.5
KS,,Elk,7.5
KS,,Elk Falls,7.5
KS,,Elkhart,8.5
KS,,Ellinwood,8.5
KS,,Ellis,7.0
KS,,Ellis,9.0
KS,,Ellsworth,8.75
KS,,Elwood,9.5
KS,,Emporia West Plaza Cid,10.5
KS,,Ensign,7.5
KS,,Enterprise,8.25
KS,,Erie,9.75
KS,,Eskridge,9.0
KS,,Eudora,9.5
KS,,Eureka,9.5
KS,,Everest,7.5
KS,,Fairview,8.0
KS,,Fall River,7.5
KS,,Finney,8.3
KS,,Florence,8.5
KS,,Fontana,8.5
KS,,Ford,7.5
KS,,Fort Scott,10.65
KS,,Fowler,8.5
KS,,Frankfort,8.5
KS,,Franklin,8.0
KS,,Fredonia,10.0
KS,,Frontenac,9.5
KS,,Fulton,8.15
KS,,GARDEN CITY 4-A's PROPERTIES CID,11.45
KS,,Galena,9.0
KS,,Galesburg,8.25
KS,,Galva,8.5
KS,,Garden Plain,8.5
KS,,Gardner,10.475
KS,,Garfield,8.5
KS,,Garnett,11.0
KS,,Gas,8.75
KS,,Gaylord,8.5
KS,,Geary,7.75
KS,,Geneseo,9.5
KS,,Girard,9.0
KS,,Glade,9.0
KS,,Glasco,8.5
KS,,Glen Elder,8.5
KS,,Goddard,10.0
KS,,Goessel,7.5
KS,,Goff,8.0
KS,,Goodland,11.0
KS,,Gorham,8.5
KS,,Gove,8.5
KS,,Graham,7.5
KS,,Grainfield,8.5
KS,,Gray,7.5
KS,,Great Bend Lodging Cid,10.7
KS,,Greeley,7.5
KS,,Green,7.5
KS,,Greenleaf,7.5
KS,,Greensburg,8.5
KS,,Greenwood,7.5
KS,,Grenola,7.5
KS,,Gridley,8.5
KS,,Grinnell,8.75
KS,,Halstead,8.5
KS,,Hamilton,7.5
KS,,Hamilton,8.0
KS,,Hanover,7.5
KS,,Hanston,7.5
KS,,Hardtner,7.5
KS,,Harper,10.5
KS,,Hartford,8.5
KS,,Harvey,8.5
KS,,Harveyville,8.0
KS,,Haven,7.5
KS,,Hays Vernies Cid,11.25
KS,,Haysville,8.5
KS,,Herington,10.25
KS,,Herndon,8.5
KS,,Hesston,8.5
KS,,Hiawatha Hotel Cid Sp,11.0
KS,,Highland,9.5
KS,,Hill City,8.5
KS,,Hillsboro,8.5
KS,,Hodgeman,7.5
KS,,Hoisington,8.25
KS,,Hoisington Cheyenne Bottoms Inn Community Improvement District,10.25
KS,,Holcomb,8.8
KS,,Holton,8.9
KS,,Holyrood,7.5
KS,,Hope,8.25
KS,,Horton,9.5
KS,,Howard,8.5
KS,,Hoxie,8.5
KS,,Hoyt,8.15
KS,,Hudson,7.5
KS,,Hugoton,9.0
KS,,Humboldt,9.5
KS,,Hutchinson,8.25
KS,,Hutchinson Amber Hotel Cid,10.25
KS,,Hutchinson Holiday Inn Express Cid Sp,10.25
KS,,Independence,9.5
KS,,Iuka,8.25
KS,,Jackson,8.15
KS,,Jefferson,7.5
KS,,Jetmore,10.5
KS,,Jewell,7.5
KS,,Johnson,7.975
KS,,Johnson City,7.5
KS,,Junction City,9.75
KS,,Junction City Goody's Plaza Cid,11.5
KS,,Kanopolis,8.5
KS,,Kanorado,10.75
KS,,Kansas City,9.125
KS,,Kansas City 39th And Rainbow Number 2 Cid Sp,10.375
KS,,Kansas City Downtown Hotel Cid Sp,11.125
KS,,Kansas City Homefield Star & 98th & State Ave Cid,11.125
KS,,Kansas City Plaza At The Speedway #2-Tdd,10.125
KS,,Kansas City Shawnee Plaza Cid Sp,10.125
KS,,Kansas City Us Soccer Star Bond And Homefield Cid,11.125
KS,,Kechi,8.5
KS,,Kensington,9.25
KS,,Kincaid,8.5
KS,,Kingman,8.0
KS,,Kingman,9.0
KS,,Kinsley,8.875
KS,,Kiowa,8.25
KS,,Kismet,7.75
KS,,La Crosse,9.5
KS,,La Harpe,9.25
KS,,Labette,7.75
KS,,Lacygne,9.5
KS,,Lakin,8.5
KS,,Lane,7.5
KS,,Lansing Speedway Cid Sp,10.4
KS,,Larned,9.0
KS,,Latham,7.0
KS,,Lawrence Ku Gateway Cid And Star,11.35
KS,,Lawrence The Crossing Cid,10.85
KS,,Le Roy,7.5
KS,,Leavenworth,7.5
KS,,Leavenworth First Hotel Cid Sp,11.5
KS,,Lebanon,8.5
KS,,Lecompton,9.5
KS,,Lehigh,7.5
KS,,Lenexa,9.35
KS,,Lenexa,10.35
KS,,Lenexa Midas Dual Hotel Cid,10.35
KS,,Leon,7.5
KS,,Leona,8.5
KS,,Leonardville,8.2
KS,,Leoti,8.5
KS,,Lewis,7.875
KS,,Liberal,9.25
KS,,Liberal Cid Sp,11.25
KS,,Liebenthal,8.0
KS,,Lincoln,7.5
KS,,Lincoln Center,8.5
KS,,Lincolnville,7.5
KS,,Lindsborg,10.0
KS,,Linn,7.5
KS,,Linwood,8.5
KS,,Little River,8.5
KS,,Logan,8.5
KS,,Longford,8.5
KS,,Longton,7.5
KS,,Lorraine,7.5
KS,,Lost Springs,7.5
KS,,Louisburg,9.5
KS,,Lucas,9.5
KS,,Luray,10.5
KS,,Lyndon,9.0
KS,,Lyons,8.5
KS,,Madison,7.5
KS,,Mahaska,7.5
KS,,Maize,8.5
KS,,Manhattan,9.15
KS,,Manhattan Mcds Addition Tdd Tl,9.65
KS,,Manhattan Scenic Crossing Addition Tdd,9.65
KS,,Manhattan Town Center Cid,9.9
KS,,Mankato,8.25
KS,,Manter,7.5
KS,,Mapleton,9.15
KS,,Marion,8.25
KS,,Marquette,9.5
KS,,Marshall,7.0
KS,,Marysville,8.6
KS,,Matfield Green,7.5
KS,,Mayetta,9.65
KS,,Mc Cune,8.5
KS,,Mcdonald,8.5
KS,,Mclouth,8.5
KS,,Mcpherson,8.5
KS,,Mcpherson,9.5
KS,,Mcpherson,11.5
KS,,Meade,8.5
KS,,Medicine Lodge Streetscape Cid Sp,9.25
KS,,Melvern,8.5
KS,,Miami,8.0
KS,,Milan,7.5
KS,,Miltonvale,8.5
KS,,Minneapolis,8.5
KS,,Mission,9.725
KS,,Mission Commons Community Cid Sp,10.725
KS,,Mitchell,7.5
KS,,Moline,7.5
KS,,Montezuma,9.5
KS,,Montgomery,6.5
KS,,Moran,8.25
KS,,Morganville,7.5
KS,,Morland,8.5
KS,,Morrill,7.5
KS,,Morrowville,7.5
KS,,Moscow,9.5
KS,,Mound City,8.5
KS,,Mound Valley,8.25
KS,,Moundridge,9.5
KS,,Mount Hope,8.5
KS,,Mulberry,7.5
KS,,Mullinville,8.5
KS,,Mulvane,8.5
KS,,Munden,8.5
KS,,Narka,8.5
KS,,Nashville,8.0
KS,,Nemaha,8.0
KS,,Neodesha,10.5
KS,,Neosho,8.25
KS,,Neosho Rapids,8.5
KS,,Ness,6.5
KS,,Ness City,8.5
KS,,Netawaka,8.15
KS,,New Cambria,8.0
KS,,Newton,10.5
KS,,Nickerson,8.5
KS,,Niotaze,7.5
KS,,North Newton,8.5
KS,,Norton,8.25
KS,,Norton,9.5
KS,,Norwich,8.0
KS,,Oakley,12.0
KS,,Oberlin,9.0
KS,,Offerle,7.875
KS,,Ogden,8.2
KS,,Oketo,7.0
KS,,Olathe,9.475
KS,,Olathe 114 -126 N Cherry Street Cid,11.475
KS,,Olathe Station North Cid,10.475
KS,,Olpe,8.5
KS,,Olsburg,8.5
KS,,Onaga,8.5
KS,,Oneida,8.0
KS,,Osage,7.5
KS,,Osage City,9.0
KS,,Osawatomie,9.75
KS,,Osborne,8.0
KS,,Oskaloosa,8.5
KS,,Oswego,9.25
KS,,Ottawa 21st And Princeton Cid,10.25
KS,,Overbrook,8.5
KS,,Overland Park,9.35
KS,,Overland Park,10.35
KS,,Overland Park,10.85
KS,,Overland Park,11.35
KS,,Overland Park Bluhawk Tdd Sp,10.85
KS,,Overland Park Deer Creek Tdd,10.35
KS,,Overland Park Hawthorne Plaza Cid Sp,10.35
KS,,Overland Park Highlands Village Tdd Sp,10.35
KS,,Overland Park Quivira 95 Shops Cid Sp,10.35
KS,,Overland Park Ranch Mart South Cid Sp,10.35
KS,,Oxford,8.5
KS,,Ozawkie,8.5
KS,,Palco,8.0
KS,,Palmer,7.5
KS,,Paradise,8.5
KS,,Park,8.5
KS,,Park City,8.5
KS,,Park City,10.5
KS,,Parker,9.5
KS,,Parsons,11.25
KS,,Partridge,7.5
KS,,Pawnee,8.5
KS,,Paxico,9.0
KS,,Perry,8.5
KS,,Phillipsburg,9.0
KS,,Pittsburg,10.0
KS,,Plainville,9.0
KS,,Pleasanton,9.5
KS,,Plevna,7.5
KS,,Pomona,10.0
KS,,Pottawatomie,7.5
KS,,Potwin,7.5
KS,,Powhattan,7.5
KS,,Prairie Village Cid Sp,9.975
KS,,Pratt,8.25
KS,,Pratt,9.0
KS,,Prescott,7.5
KS,,Preston,8.25
KS,,Pretty Prairie,8.5
KS,,Princeton,10.0
KS,,Protection,8.0
KS,,Quinter,9.5
KS,,Randall,7.5
KS,,Randolph,8.2
KS,,Rantoul,8.0
KS,,Rawlins,8.5
KS,,Raymond,7.5
KS,,Reading,7.5
KS,,Redfield,8.15
KS,,Reno,7.5
KS,,Republic,8.5
KS,,Richfield,7.5
KS,,Richmond,8.25
KS,,Riley,8.2
KS,,Roeland Park The Rocks Cid,11.475
KS,,Rolla,9.5
KS,,Rossville,8.85
KS,,Rozel,8.5
KS,,Russell,8.5
KS,,Russell,9.25
KS,,Russell Springs,8.5
KS,,Sabetha,9.0
KS,,Saint Francis,9.5
KS,,Saint George,9.0
KS,,Saint John,8.5
KS,,Saint Marys,8.5
KS,,Saint Paul,9.25
KS,,Salina,10.25
KS,,Salina S And B South Ninth Cid Sp,11.25
KS,,Saline,8.0
KS,,Satanta,8.0
KS,,Sawyer,8.25
KS,,Scammon,9.0
KS,,Scandia,8.5
KS,,Schoenchen,7.0
KS,,Scott,8.5
KS,,Scott City,9.0
KS,,Scranton,8.5
KS,,Sedan,9.0
KS,,Sedgwick,7.5
KS,,Sedgwick,9.0
KS,,Selden,8.5
KS,,Seneca,9.0
KS,,Severy,8.5
KS,,Seward,7.75
KS,,Sharon,7.5
KS,,Sharon Springs,7.5
KS,,Shawnee,7.85
KS,,Shawnee,9.6
KS,,Shawnee,11.1
KS,,Shawnee County Stormont Vail Events Center Cid,11.35
KS,,Sheridan,8.5
KS,,Sherman,8.75
KS,,Silver Lake,8.85
KS,,Simpson,7.5
KS,,Smith,8.5
KS,,Smith Center,9.5
KS,,Soldier,8.15
KS,,Solomon,9.25
KS,,Spivey,9.0
KS,,Spring Hill,9.5
KS,,Stafford,9.5
KS,,Stark,8.25
KS,,Sterling,8.5
KS,,Stockton,9.5
KS,,Strong City,9.5
KS,,Sublette,8.25
KS,,Summerfield,7.0
KS,,Sumner,7.5
KS,,Sun City,7.5
KS,,Sylvia,8.0
KS,,Syracuse,9.0
KS,,Thayer,9.5
KS,,Thomas,8.25
KS,,Tipton,8.5
KS,,Tonganoxie,9.25
KS,,Topeka,9.35
KS,,Topeka,11.35
KS,,Topeka California Crossing Cid,10.85
KS,,Topeka Heartland Park Sp,9.35
KS,,Topeka South Topeka Cid,11.35
KS,,Topeka Wheatfield Village Cid,11.35
KS,,Toronto,8.0
KS,,Towanda,8.5
KS,,Trego,7.5
KS,,Troy,9.5
KS,,Tyro,6.5
KS,,Udall,7.5
KS,,Ulysses,8.5
KS,,Uniontown,9.15
KS,,Valley Falls,9.5
KS,,Victoria,8.0
KS,,Viola,7.5
KS,,Virgil,7.5
KS,,Wabaunsee,8.0
KS,,Wabaunsee Co Maple Hi Cid,10.0
KS,,Wakeeney Travel Plaza Cid Sp,10.5
KS,,Wakefield,8.5
KS,,Waldo,8.5
KS,,Waldron,6.5
KS,,Walton,8.5
KS,,Wamego,9.25
KS,,Washington,7.5
KS,,Washington,8.5
KS,,Waterville,8.5
KS,,Waverly,7.5
KS,,Webber,7.5
KS,,Weir,9.0
KS,,Wellington,8.5
KS,,Wellsville,9.5
KS,,West Mineral,8.0
KS,,Westmoreland,10.0
KS,,Westphalia,7.5
KS,,White Cloud,9.5
KS,,Whiting,8.15
KS,,Wichita,7.5
KS,,Wichita,9.0
KS,,Wichita,9.5
KS,,Wichita Central And Oliver Cid Sp,8.5
KS,,Wichita Chicken N Pickle Cid Sp,9.0
KS,,Wichita K96 Greenwich Star Bond District Sp,7.5
KS,,Wichita Kellogg And West Cid Sp,8.5
KS,,Wichita River Walk Star Bond Project,7.5
KS,,Williamsburg,9.0
KS,,Wilmore,7.5
KS,,Wilson,7.5
KS,,Wilson,8.5
KS,,Winchester,8.0
KS,,Windom,8.5
KS,,Winfield,8.5
KS,,Woodbine,8.25
KS,,Woodson,7.5
KS,,Yates Center,9.5
KY,,A119 Precinct,6.0
KY,,Adair,6.0
KY,,Allen,6.0
KY,,Anchorage,6.0
KY,,Anderson,6.0
KY,,Ashland,6.0
KY,,Ballard,6.0
KY,,Bardstown,6.0
KY,,Barren,6.0
KY,,Bath,6.0
KY,,Beaver Dam,6.0
KY,,Beechwood Village,6.0
KY,,Bell,6.0
KY,,Bellevue,6.0
KY,,Benham,6.0
KY,,Berea,6.0
KY,,Blandville,6.0
KY,,Boone,6.0
KY,,Bourbon,6.0
KY,,Bowling Green,6.0
KY,,Boyd,6.0
KY,,Boyle,6.0
KY,,Bracken,6.0
KY,,Brandenburg,6.0
KY,,Breathitt,6.0
KY,,Breckinridge,6.0
KY,,Buckhorn,6.0
KY,,Bullitt,6.0
KY,,Burgin,6.0
KY,,Burnside,6.0
KY,,Butler,6.0
KY,,Cadiz,6.0
KY,,Caldwell,6.0
KY,,Calloway,6.0
KY,,Campbell,6.0
KY,,Campbellsville,6.0
KY,,Carlisle,6.0
KY,,Carroll,6.0
KY,,Carrsville,6.0
KY,,Carter,6.0
KY,,Casey,6.0
KY,,Cave City,6.0
KY,,Christian,6.0
KY,,Clark,6.0
KY,,Clay,6.0
KY,,Clay City,6.0
KY,,Clinton,6.0
KY,,Cold Spring,6.0
KY,,Concord,6.0
KY,,Corbin,6.0
KY,,Covington,6.0
KY,,Crittenden,6.0
KY,,Cumberland,6.0
KY,,Danville,6.0
KY,,Daviess,6.0
KY,,Eddyville,6.0
KY,,Edmonson,6.0
KY,,Elizabethtown,6.0
KY,,Elliott,6.0
KY,,Elsmere,6.0
KY,,Estill,6.0
KY,,Evarts,6.0
KY,,Fairfield,6.0
KY,,Fayette,6.0
KY,,Flatwoods,6.0
KY,,Fleming,6.0
KY,,Florence,6.0
KY,,Floyd,6.0
KY,,Fort Thomas,6.0
KY,,Fort Wright,6.0
KY,,Fox Chase,6.0
KY,,Frankfort,6.0
KY,,Franklin,6.0
KY,,Fulton,6.0
KY,,Gallatin,6.0
KY,,Garrard,6.0
KY,,Glasgow,6.0
KY,,Grand Rivers,6.0
KY,,Grant,6.0
KY,,Gratz,6.0
KY,,Graves,6.0
KY,,Graymoor-Devondale,6.0
KY,,Grayson,6.0
KY,,Green,6.0
KY,,Greenup,6.0
KY,,Greenville,6.0
KY,,Guthrie,6.0
KY,,Hancock,6.0
KY,,Hardin,6.0
KY,,Harlan,6.0
KY,,Harlan Non-Independent School District,6.0
KY,,Harrison,6.0
KY,,Hart,6.0
KY,,Hazard,6.0
KY,,Henderson,6.0
KY,,Henry,6.0
KY,,Hickman,6.0
KY,,Highland Heights,6.0
KY,,Hillview,6.0
KY,,Hopkins,6.0
KY,,Hopkinsville,6.0
KY,,Jackson,6.0
KY,,Jeffersontown,6.0
KY,,Jenkins,6.0
KY,,Jessamine,6.0
KY,,Johnson,6.0
KY,,Kenton,6.0
KY,,Kevil,6.0
KY,,Knott,6.0
KY,,Knox,6.0
KY,,La Grange,6.0
KY,,Lakeside Park,6.0
KY,,Lakeview Heights,6.0
KY,,Laurel,6.0
KY,,Lawrence,6.0
KY,,Lebanon,6.0
KY,,Lee,6.0
KY,,Leitchfield,6.0
KY,,Leslie,6.0
KY,,Letcher,6.0
KY,,Lewis,6.0
KY,,Liberty,6.0
KY,,Lincoln,6.0
KY,,Livingston,6.0
KY,,Logan,6.0
KY,,London,6.0
KY,,Louisville,6.0
KY,,Louisville International Airport,6.0
KY,,Louisville Urban Service District,6.0
KY,,Loyall,6.0
KY,,Ludlow,6.0
KY,,Lynch,6.0
KY,,Madison,6.0
KY,,Magoffin,6.0
KY,,Marion,6.0
KY,,Marshall,6.0
KY,,Martin,6.0
KY,,Mason,6.0
KY,,Mayfield,6.0
KY,,Maysville,6.0
KY,,Mccracken,6.0
KY,,Mccreary,6.0
KY,,Mclean,6.0
KY,,Meade,6.0
KY,,Menifee,6.0
KY,,Mentor,6.0
KY,,Metcalfe,6.0
KY,,Millersburg,6.0
KY,,Monroe,6.0
KY,,Montgomery,6.0
KY,,Monticello,6.0
KY,,Morehead,6.0
KY,,Morgan,6.0
KY,,Mortons Gap,6.0
KY,,Mount Vernon,6.0
KY,,Muhlenberg,6.0
KY,,Muldraugh,6.0
KY,,Munfordville,6.0
KY,,Murray,6.0
KY,,N107 Precinct,6.0
KY,,Nelson,6.0
KY,,Newport,6.0
KY,,Nicholas,6.0
KY,,Nicholasville,6.0
KY,,North Middletown,6.0
KY,,Oak Grove,6.0
KY,,Ohio,6.0
KY,,Oldham,6.0
KY,,Owen,6.0
KY,,Owensboro,6.0
KY,,Owingsville,6.0
KY,,Owsley,6.0
KY,,Paducah,6.0
KY,,Paintsville,6.0
KY,,Paris,6.0
KY,,Park City,6.0
KY,,Perry,6.0
KY,,Pike,6.0
KY,,Pikeville,6.0
KY,,Pineville,6.0
KY,,Powell,6.0
KY,,Prestonsburg,6.0
KY,,Prestonville,6.0
KY,,Providence,6.0
KY,,Pulaski,6.0
KY,,Raceland,6.0
KY,,Radcliff,6.0
KY,,Richmond,6.0
KY,,Robards,6.0
KY,,Rockcastle,6.0
KY,,Rowan,6.0
KY,,Russell,6.0
KY,,Russellville,6.0
KY,,Salyersville,6.0
KY,,Sardis,6.0
KY,,Shelby,6.0
KY,,Shelbyville,6.0
KY,,Shepherdsville,6.0
KY,,Silver Grove,6.0
KY,,Simpsonville,6.0
KY,,Somerset,6.0
KY,,South Carrollton,6.0
KY,,Springfield,6.0
KY,,Stanton,6.0
KY,,Sturgis,6.0
KY,,Taylor,6.0
KY,,Todd,6.0
KY,,Union,6.0
KY,,V111 Precinct,6.0
KY,,Versailles,6.0
KY,,Warren,6.0
KY,,Washington,6.0
KY,,Webster,6.0
KY,,West Liberty,6.0
KY,,Wheatcroft,6.0
KY,,Whitley,6.0
KY,,Williamsburg,6.0
KY,,Winchester,6.0
KY,,Woodbury,6.0
KY,,Worthington,6.0
LA,,Abbeville,11.0
LA,,Abbeville Rur Hos Dt 2 Sp,9.25
LA,,Abita Springs,9.25
LA,,Acadia,9.25
LA,,Acadia,11.25
LA,,Albany,10.5
LA,,Alexandria,10.5
LA,,Allen,9.7
LA,,Amite City,11.0
LA,,Arcadia,9.5
LA,,Ascension,9.5
LA,,Assumption,10.0
LA,,Athens,9.625
LA,,Avoyelles,8.25
LA,,Baker,11.0
LA,,Baker In Ebrp Sd,11.0
LA,,Baldwin,10.45
LA,,Ball,10.5
LA,,Baskin,10.0
LA,,Bastrop In Tax Dist 1 Sp,11.0
LA,,Baton Rouge,10.5
LA,,Bayou Fountain Edd In City Of Baton Rouge,12.5
LA,,Bayou Fountain Edd In Unincorp Ebr Parish,12.5
LA,,Beauregard,9.75
LA,,Benton,10.25
LA,,Bernice,12.0
LA,,Bienville,8.0
LA,,Blanchard,10.35
LA,,Bogalusa,10.493
LA,,Bonita,11.0
LA,,Bossier,9.25
LA,,Bossier City,10.0
LA,,Bossier Pa Shreveport Sp,10.25
LA,,Boyce,11.0
LA,,Breaux Bridge No Annex Sp,10.5
LA,,Broussard Lafayette Pa Sp,11.0
LA,,Caddo,8.35
LA,,Caddo,9.35
LA,,Calcasieu Pa Inside Ward 1 Sp,9.25
LA,,Calcasieu Parish Pj Outside Ward 1,10.75
LA,,Caldwell,10.0
LA,,Cameron,5.0
LA,,Campti,10.5
LA,,Capitol House Edd,10.5
LA,,Carencro I 49 Edd Sp,11.0
LA,,Castor,9.0
LA,,Catahoula,11.0
LA,,Central,11.0
LA,,Central In Ebrp Sd,11.0
LA,,Chatham,10.0
LA,,Claiborne,8.625
LA,,Clarence,10.0
LA,,Colfax,11.0
LA,,Concordia,9.75
LA,,Converse,10.625
LA,,Cottonport,10.25
LA,,Coushatta,10.5
LA,,Coushatta Tribe,12.0
LA,,Covington,9.25
LA,,Creola Village,10.5
LA,,Creola Village,11.0
LA,,Crowley,10.5
LA,,Cullen,10.5
LA,,De Ridder,11.25
LA,,De Soto,9.0
LA,,Delcambre,11.25
LA,,Delhi,11.25
LA,,Delta,9.5
LA,,Denham Springs,10.5
LA,,Dodson,10.0
LA,,Donaldsonville Annex Sp,11.0
LA,,Duson,11.25
LA,,E Baton Rouge Pa Sch Dist,10.5
LA,,E Baton Rouge Pa Sch Dist,12.5
LA,,East Ascension Within Gonzales Conway Annexed Area Sp,10.5
LA,,East Carroll,10.0
LA,,East Feliciana,10.0
LA,,East Hodge,10.0
LA,,Elizabeth,11.0
LA,,Epps,11.0
LA,,Estherwood,9.25
LA,,Evangeline,11.0
LA,,Farmerville,12.0
LA,,Fenton,10.5
LA,,Florien,10.625
LA,,Folsom,9.75
LA,,Fordoche,10.25
LA,,Forest,11.0
LA,,Franklin,9.0
LA,,Franklin,10.45
LA,,Franklinton,11.5
LA,,French Quarter Edd,10.245
LA,,Georgetown,11.0
LA,,Gibsland,10.0
LA,,Gilbert,10.0
LA,,Gonzales,9.5
LA,,Grambling Edd Sp,11.5
LA,,Grand Cane,10.25
LA,,Grand Isle,9.75
LA,,Grant,9.0
LA,,Greensburg,11.0
LA,,Greenwood,10.35
LA,,Gretna,9.75
LA,,Gueydan,9.75
LA,,Hall Summit,10.5
LA,,Hammond,10.5
LA,,Harahan,10.55
LA,,Haughton,10.25
LA,,Haynesville,10.125
LA,,Hessmer,9.25
LA,,Highway 30 Edd,9.5
LA,,Hodge,10.0
LA,,Homer,11.0
LA,,Hornbeck,10.0
LA,,Hosston,10.35
LA,,Iberia,9.25
LA,,Iberia,11.0
LA,,Iberville,10.25
LA,,Ida,11.35
LA,,Independence,11.0
LA,,Iota,10.25
LA,,Iowa-Lacassine Edd,12.5
LA,,Jeff Davis Sales Tax 1 Sp,11.0
LA,,Jefferson Davis,10.5
LA,,Jena,9.0
LA,,Jennings,11.0
LA,,Jonesville,12.0
LA,,Juban Crossing Edd Sp,11.5
LA,,Junction City,11.0
LA,,Kaplan,10.75
LA,,Keachie,10.0
LA,,Kenner,9.75
LA,,Kilbourne,11.0
LA,,La Salle,8.0
LA,,Lafayette,9.0
LA,,Lafayette,10.0
LA,,Lafayette,11.0
LA,,Lafayette I-10 Corridor At Mile Marker 103 Subdistrict 1,11.0
LA,,Lafourche,9.65
LA,,Lafourche,10.4
LA,,Lake Charles,10.75
LA,,Lake Providence,12.0
LA,,Lakefront Edd Sp,11.75
LA,,Lecompte,10.5
LA,,Leesville,10.5
LA,,Leonville,8.55
LA,,Lincoln,12.75
LA,,Livingston,9.0
LA,,Livingston,10.0
LA,,Livingston Parish School #22,10.5
LA,,Livingston Parish School #33,10.0
LA,,Livonia,10.25
LA,,Lockport,10.15
LA,,Logansport,10.0
LA,,Loreauville,9.5
LA,,Lsu Edd,11.5
LA,,Lsu Edd Athletic Subdistrict,12.5
LA,,Lutcher,9.5
LA,,Madisonville,9.25
LA,,Mandeville,9.75
LA,,Mangham,10.25
LA,,Mansfield,10.5
LA,,Mansura,10.25
LA,,Many,10.625
LA,,Marion,11.0
LA,,Marksville,10.25
LA,,Maurice,10.75
LA,,Melville,10.75
LA,,Mer Rouge,11.0
LA,,Mermentau,9.25
LA,,Minden,10.5
LA,,Minden Edd 2 Sp,12.5
LA,,Monroe,10.99
LA,,Monroe,12.99
LA,,Montgomery,10.0
LA,,Montpelier,11.0
LA,,Mooringsport,10.35
LA,,Moreauville,9.75
LA,,Morehouse,9.0
LA,,Morgan City,10.25
LA,,Morganfield Edd Sp,11.75
LA,,Morganza,10.25
LA,,N Caddo Hosp Dist Sp,9.35
LA,,Napoleonville,10.5
LA,,Natchitoches,9.0
LA,,Natchitoches,10.0
LA,,Natchitoches,10.5
LA,,Natchitoches,11.5
LA,,Natchitoches,12.5
LA,,New Iberia,10.5
LA,,New Iberia Hwy 182 - Edd #1,11.25
LA,,New Llano,10.5
LA,,New Orleans Intl Aport Sp,11.75
LA,,New Roads,10.25
LA,,Newellton,11.5
LA,,Oak Grove,11.5
LA,,Oberlin,11.0
LA,,Occupancy Tax East Bank Unincorporated,9.75
LA,,Occupancy Tax West Unincorporated,9.75
LA,,Oil City,10.35
LA,,Opelousas,10.75
LA,,Opelousas Ddd Edd,11.75
LA,,Orleans,10.0
LA,,Orleans,11.0
LA,,Ouachita,12.5
LA,,Ouachita Parish East,10.99
LA,,Ouachita Parish West,10.99
LA,,Pearl River,9.5
LA,,Pine Prairie,11.0
LA,,Pineville,10.5
LA,,Plain Dealing,10.25
LA,,Plaquemines,10.25
LA,,Pleasant Hill,10.625
LA,,Pointe Coupee,9.25
LA,,Pollock,10.0
LA,,Ponchatoula,10.5
LA,,Port Barre,10.75
LA,,Powhatan,10.0
LA,,Rapides,8.5
LA,,Rapides,9.5
LA,,Rapides Pa Fire District 17 Sp,9.5
LA,,Rayville,10.75
LA,,Reeves,10.7
LA,,Richland,9.25
LA,,Ringgold,10.0
LA,,Riverwalk Outlets Edd,12.0
LA,,Rodessa,10.35
LA,,Roseland,11.0
LA,,Rosepine,10.5
LA,,Ruston,11.0
LA,,Sabine Pa School Dst 2 Sd,9.625
LA,,Saint Martin Pa Dist 1 Sp,8.5
LA,,Saint Martinville North Annex Sp,11.0
LA,,Saint Mary Parish Wards 5 And 8 Sp,9.45
LA,,Saint Tammany Pa Dst 3 Sp,9.25
LA,,Scott Destination Pointe Edd,11.0
LA,,Scott-Apollo Edd,11.0
LA,,Shreveport,9.6
LA,,Shreveport Mall Edd Sp,10.6
LA,,Simmesport,10.25
LA,,Simsboro,10.0
LA,,Slaughter,11.0
LA,,Slidell,9.63
LA,,Slidell Camellia Square Edd Sp,10.63
LA,,Slidell Summit Fremaux Sp,10.13
LA,,Southern Univ Edd In Baton Rouge,11.5
LA,,Southern Univ Edd In Ebr Parish,11.5
LA,,Springfield,10.5
LA,,St Tammany Hwy 21 Edd Sp,10.0
LA,,St. Bernard,10.0
LA,,St. Charles,10.0
LA,,St. Francisville,10.5
LA,,St. Gabriel,10.916
LA,,St. George In Ebrp Sd,10.5
LA,,St. Helena,10.0
LA,,St. James,8.5
LA,,St. John The Baptist,10.25
LA,,St. Joseph,11.75
LA,,St. Landry,10.55
LA,,St. Landry,12.55
LA,,St. Martinville,10.0
LA,,Stonewall,10.0
LA,,Sulphur,10.75
LA,,Sun,9.75
LA,,Tallulah,11.0
LA,,Tangipahoa,8.5
LA,,Tangipahoa,10.5
LA,,Tensas,10.75
LA,,Terrebonne,10.5
LA,,Thibodaux,10.35
LA,,Tickfaw,10.5
LA,,Tullos,9.5
LA,,Turkey Creek,11.0
LA,,Union,10.0
LA,,University Of Louisiana At Lafayette Edd,10.0
LA,,Vernon,9.0
LA,,Vidalia,9.75
LA,,Vivian,10.35
